MGI.symbol,rowname,Ins.1787,Ins.1788
Gm16103,ENSMUSG00000090243,0,0
Gm19587,ENSMUSG00000100701,0,0
Gm8241,ENSMUSG00000101395,0,0
Gm26352,ENSMUSG00000088848,0,0
Tpp2,ENSMUSG00000041763,530,708
Mettl21c,ENSMUSG00000047343,1,0
Gm15838,ENSMUSG00000090106,0,0
Gm8251,ENSMUSG00000091844,0,0
Tex30,ENSMUSG00000026049,65,55
Gm29247,ENSMUSG00000101104,0,0
Poglut2,ENSMUSG00000026047,28,12
Bivm,ENSMUSG00000041684,153,186
Ercc5,ENSMUSG00000026048,151,267
Mettl21e,ENSMUSG00000046828,0,0
Gm15833,ENSMUSG00000089703,0,1
Gm5700,ENSMUSG00000100966,0,0
Gm28893,ENSMUSG00000100769,0,0
Txn-ps1,ENSMUSG00000101567,2,2
Gulp1,ENSMUSG00000056870,11,21
Gm37626,ENSMUSG00000102319,0,0
Gm16102,ENSMUSG00000089877,0,0
4930521E06Rik,ENSMUSG00000101701,0,0
Gm38110,ENSMUSG00000103071,0,0
Gm3489,ENSMUSG00000100434,0,0
Gm19480,ENSMUSG00000100013,0,0
Gm3496,ENSMUSG00000101251,0,0
Gm5268,ENSMUSG00000101937,0,0
Col3a1,ENSMUSG00000026043,10,5
Col5a2,ENSMUSG00000026042,14,6
Gm38211,ENSMUSG00000104476,0,2
Gm8296,ENSMUSG00000100218,0,0
Gm7063,ENSMUSG00000100361,0,0
Gm8304,ENSMUSG00000100894,0,0
Gm23974,ENSMUSG00000065255,0,0
Gm8307,ENSMUSG00000100843,0,0
Gm23984,ENSMUSG00000087764,0,0
Wdr75,ENSMUSG00000025995,285,439
Gm28906,ENSMUSG00000099850,0,0
Gm5526,ENSMUSG00000084817,5,1
Gm5269,ENSMUSG00000098549,0,0
Gm18303,ENSMUSG00000099381,0,0
Slc40a1,ENSMUSG00000025993,85,109
Gm9496,ENSMUSG00000099946,0,0
Rpl23a-ps1,ENSMUSG00000070896,0,0
Gm3852,ENSMUSG00000090682,0,0
Stk-ps2,ENSMUSG00000044457,0,0
Gm18849,ENSMUSG00000099432,0,0
Dnah7b,ENSMUSG00000041144,8,6
Gm8326,ENSMUSG00000101262,7,7
Dnah7c,ENSMUSG00000101337,2,0
Slc39a10,ENSMUSG00000025986,1454,2060
Gm28151,ENSMUSG00000100213,48,64
Gm37393,ENSMUSG00000103129,3,5
Gm28527,ENSMUSG00000100160,0,0
Gm28825,ENSMUSG00000101921,0,0
Gm28826,ENSMUSG00000101447,0,0
Gm4852,ENSMUSG00000081185,0,0
Gm38090,ENSMUSG00000103246,0,0
Mir6350,ENSMUSG00000098876,0,0
Gm18117,ENSMUSG00000100530,0,0
Gm37196,ENSMUSG00000104067,0,0
Gm8337,ENSMUSG00000100033,2,4
Gm19206,ENSMUSG00000101996,0,0
Gm5974,ENSMUSG00000096973,1,1
Gm23240,ENSMUSG00000064943,0,0
Gm28830,ENSMUSG00000100866,0,0
Gm8354,ENSMUSG00000101721,0,0
Gm19124,ENSMUSG00000099376,0,0
Gm8357,ENSMUSG00000097883,7,3
Gm28740,ENSMUSG00000099698,0,0
Gm8367,ENSMUSG00000099454,0,0
C230029F24Rik,ENSMUSG00000051616,0,0
Gm6757,ENSMUSG00000099627,0,0
Gm3605,ENSMUSG00000099577,0,0
Gm28388,ENSMUSG00000099882,0,0
Gm8384,ENSMUSG00000101760,0,0
4933411E06Rik,ENSMUSG00000099608,0,0
Gm8391,ENSMUSG00000099864,0,0
Gm29665,ENSMUSG00000100451,0,0
Gm20118,ENSMUSG00000099941,0,0
Gm28321,ENSMUSG00000100816,0,0
Tmeff2,ENSMUSG00000026109,988,1295
Gm28322,ENSMUSG00000100671,2,2
Gm28319,ENSMUSG00000101242,0,0
Gm28320,ENSMUSG00000099924,69,88
Gm29325,ENSMUSG00000099625,24,35
9330175M20Rik,ENSMUSG00000101799,0,0
Cavin2,ENSMUSG00000045954,100,98
Gm5253,ENSMUSG00000099741,0,0
1700072G22Rik,ENSMUSG00000101702,0,0
Nabp1,ENSMUSG00000026107,95,148
Gm17767,ENSMUSG00000099413,0,1
Gm37535,ENSMUSG00000103424,0,0
Gm28055,ENSMUSG00000101741,0,0
Myo1b,ENSMUSG00000018417,360,494
Gm29453,ENSMUSG00000101724,0,0
Gm28323,ENSMUSG00000100313,1,3
Gm8419,ENSMUSG00000100696,1,0
Gm8420,ENSMUSG00000072324,0,0
Stat4,ENSMUSG00000062939,26,28
Gm28177,ENSMUSG00000101628,0,0
Gm3940,ENSMUSG00000078291,0,0
Stat1,ENSMUSG00000026104,161,167
Gm18301,ENSMUSG00000099569,0,0
Gls,ENSMUSG00000026103,2196,3160
Gm5975,ENSMUSG00000099648,0,0
Gm23460,ENSMUSG00000065192,0,0
Nab1,ENSMUSG00000002881,475,686
Gm5976,ENSMUSG00000097833,2,0
Rps27a-ps1,ENSMUSG00000101501,0,0
Gm53065,ENSMUSG00000100120,0,0
Gm28178,ENSMUSG00000099878,0,0
Gm5527,ENSMUSG00000100007,0,0
Nemp2,ENSMUSG00000043015,36,40
Gm37242,ENSMUSG00000103630,2,5
Mfsd6,ENSMUSG00000041439,993,1257
Gm29670,ENSMUSG00000100302,0,0
Gm28650,ENSMUSG00000100230,0,0
Inpp1,ENSMUSG00000026102,322,529
Hibch,ENSMUSG00000041426,103,141
Gm16107,ENSMUSG00000089802,0,0
1700019D03Rik,ENSMUSG00000043629,131,139
Mstn,ENSMUSG00000026100,1,14
Gm24349,ENSMUSG00000089334,0,0
1700019A02Rik,ENSMUSG00000060715,0,0
Pms1,ENSMUSG00000026098,27,43
Gm28777,ENSMUSG00000100763,0,0
Ormdl1,ENSMUSG00000026097,92,150
Gm28778,ENSMUSG00000100679,0,0
Osgepl1,ENSMUSG00000026096,139,187
Gm28551,ENSMUSG00000099913,2,0
Gm18800,ENSMUSG00000101838,0,0
Asnsd1,ENSMUSG00000026095,129,185
Gm28779,ENSMUSG00000100267,0,0
Gm6799,ENSMUSG00000099450,0,0
Gm6801,ENSMUSG00000100069,0,0
Dnah7a,ENSMUSG00000096141,16,37
Stk17b,ENSMUSG00000026094,60,120
Gm37863,ENSMUSG00000102405,0,0
Hecw2,ENSMUSG00000042807,413,479
Mir7681,ENSMUSG00000098443,0,0
Gm24251,ENSMUSG00000087949,0,0
Gm37633,ENSMUSG00000102868,10,4
Ccdc150,ENSMUSG00000025983,0,3
Gtf3c3,ENSMUSG00000041303,284,447
Pgap1,ENSMUSG00000073678,283,431
Gm36955,ENSMUSG00000104136,9,23
Gm19637,ENSMUSG00000101130,0,0
Ankrd44,ENSMUSG00000052331,38,91
4930444A19Rik,ENSMUSG00000101674,0,0
Gm37370,ENSMUSG00000102503,0,0
A130048G24Rik,ENSMUSG00000102642,1,0
Sf3b1,ENSMUSG00000025982,1532,2178
E330011M16Rik,ENSMUSG00000103030,0,2
Coq10b,ENSMUSG00000025981,228,243
Gm17971,ENSMUSG00000101122,27,22
Hspd1,ENSMUSG00000025980,732,902
Hspe1,ENSMUSG00000073676,1254,1628
Gm5147,ENSMUSG00000100736,0,0
Gm16581,ENSMUSG00000089670,0,0
Mob4,ENSMUSG00000025979,1116,1614
Gm6822,ENSMUSG00000061863,0,1
Rftn2,ENSMUSG00000025978,229,314
Gm10561,ENSMUSG00000097649,16,8
Mars2,ENSMUSG00000046994,147,254
Boll,ENSMUSG00000025977,0,0
Gm8292,ENSMUSG00000100215,544,954
Btf3-ps17,ENSMUSG00000101945,0,0
Gm8531,ENSMUSG00000101085,0,0
Plcl1,ENSMUSG00000038349,459,578
Gm38056,ENSMUSG00000102145,0,0
Gm6644,ENSMUSG00000100309,0,0
Gm37382,ENSMUSG00000102831,0,5
9130227L01Rik,ENSMUSG00000099950,0,1
Gm36986,ENSMUSG00000102491,0,0
1700003I22Rik,ENSMUSG00000100372,0,0
Gm28900,ENSMUSG00000100944,0,0
Gm28240,ENSMUSG00000101332,0,0
Hsfy2,ENSMUSG00000045336,0,0
Satb2,ENSMUSG00000038331,221,427
9130024F11Rik,ENSMUSG00000087022,134,280
Gm4081,ENSMUSG00000104310,0,3
1700126A01Rik,ENSMUSG00000099945,0,0
BC055402,ENSMUSG00000101429,1,0
Gm5254,ENSMUSG00000101129,0,0
4930558J18Rik,ENSMUSG00000097519,0,0
1700066M21Rik,ENSMUSG00000038323,278,377
Tyw5,ENSMUSG00000048495,136,191
Maip1,ENSMUSG00000025971,203,251
Gm22371,ENSMUSG00000077776,0,0
Gm8581,ENSMUSG00000101826,0,0
Gm37373,ENSMUSG00000102685,0,0
Gm17929,ENSMUSG00000101151,0,0
Spats2l,ENSMUSG00000038305,172,221
Gm17234,ENSMUSG00000091283,0,0
Kctd18,ENSMUSG00000054770,76,182
Sgo2a,ENSMUSG00000026039,9,9
Aox1,ENSMUSG00000063558,33,41
Aox3,ENSMUSG00000064294,10,5
Gm24548,ENSMUSG00000089275,0,0
Aox4,ENSMUSG00000038242,9,13
Gm15759,ENSMUSG00000089822,0,0
Aox2,ENSMUSG00000079554,0,0
Gm37607,ENSMUSG00000103839,50,51
Bzw1,ENSMUSG00000051223,1028,1537
Clk1,ENSMUSG00000026034,627,960
Ppil3,ENSMUSG00000026035,180,276
Nif3l1,ENSMUSG00000026036,165,244
Orc2,ENSMUSG00000026037,228,303
Gm15834,ENSMUSG00000085054,6,7
Hycc2,ENSMUSG00000038174,2119,2667
Ndufb3,ENSMUSG00000026032,1718,2343
Gm29389,ENSMUSG00000100202,0,0
Gm18802,ENSMUSG00000099490,0,0
Cbx3-ps7,ENSMUSG00000059647,0,0
Flacc1,ENSMUSG00000047528,0,0
Gm20257,ENSMUSG00000102059,2,0
Gm28803,ENSMUSG00000101046,0,0
Cflar,ENSMUSG00000026031,308,283
Gm3841,ENSMUSG00000100236,0,0
Casp8,ENSMUSG00000026029,22,26
Gm37760,ENSMUSG00000102719,26,18
Gm28802,ENSMUSG00000099719,0,0
Trak2,ENSMUSG00000026028,1338,1710
Stradb,ENSMUSG00000026027,345,499
Gm55816,ENSMUSG00000047383,0,0
Gm29018,ENSMUSG00000099752,0,0
C2cd6,ENSMUSG00000072295,0,0
Gm25502,ENSMUSG00000077616,0,0
Tmem237,ENSMUSG00000038079,417,594
G730003C15Rik,ENSMUSG00000097573,21,15
Mpp4,ENSMUSG00000079550,1,6
Gm29017,ENSMUSG00000101586,0,0
Gm19125,ENSMUSG00000099563,0,0
Als2,ENSMUSG00000026024,39,23
Cdk15,ENSMUSG00000026023,8,10
Gm29016,ENSMUSG00000099922,0,0
Gm37737,ENSMUSG00000104502,0,0
Fzd7,ENSMUSG00000041075,30,43
Gm26813,ENSMUSG00000097819,0,0
Gm973,ENSMUSG00000047361,52,68
Gm28411,ENSMUSG00000099811,0,0
1700122D07Rik,ENSMUSG00000101409,0,0
Sumo1,ENSMUSG00000026021,516,765
D430013B06Rik,ENSMUSG00000103821,2,13
Gm29596,ENSMUSG00000101400,0,0
Nop58,ENSMUSG00000026020,421,689
Snord70,ENSMUSG00000077345,0,0
Gm26293,ENSMUSG00000077358,0,0
Gm26287,ENSMUSG00000089512,0,0
Snord11,ENSMUSG00000089093,0,0
Bmpr2,ENSMUSG00000067336,1424,1984
Gm38125,ENSMUSG00000104052,5,9
Gm37977,ENSMUSG00000103131,0,0
Fam117b,ENSMUSG00000041040,461,626
Gm37531,ENSMUSG00000103696,37,52
Gm18829,ENSMUSG00000100901,0,1
Ica1l,ENSMUSG00000026018,250,405
Wdr12,ENSMUSG00000026019,522,624
Carf,ENSMUSG00000026017,173,284
Gm15464,ENSMUSG00000082609,5,1
Nbeal1,ENSMUSG00000073664,201,263
Gm29332,ENSMUSG00000100516,0,0
Cyp20a1,ENSMUSG00000049439,90,112
6030460B20Rik,ENSMUSG00000103822,3,4
Abi2,ENSMUSG00000026782,2720,3533
Raph1,ENSMUSG00000026014,936,1232
Gm11575,ENSMUSG00000081562,2,0
Gm11576,ENSMUSG00000084400,0,0
Gm11578,ENSMUSG00000082160,2,2
Gm38388,ENSMUSG00000103215,0,0
Gm11577,ENSMUSG00000084151,0,0
Eif4a-ps4,ENSMUSG00000101188,0,0
Cd28,ENSMUSG00000026012,0,5
Gm11579,ENSMUSG00000086795,0,0
2310016D23Rik,ENSMUSG00000085965,0,0
Gm37198,ENSMUSG00000104069,0,0
Gm11609,ENSMUSG00000083118,0,0
Gm11581,ENSMUSG00000083355,0,0
Gm38137,ENSMUSG00000102549,2,2
Ctla4,ENSMUSG00000026011,0,0
Rpl18-ps1,ENSMUSG00000081382,7,12
Gm11582,ENSMUSG00000080800,0,0
Icos,ENSMUSG00000026009,2,6
Gm37039,ENSMUSG00000102561,0,0
Rpl17-ps1,ENSMUSG00000082804,2,7
Gm11590,ENSMUSG00000082661,0,0
Gm11591,ENSMUSG00000080785,0,0
Gm28083,ENSMUSG00000100893,0,0
Gm11587,ENSMUSG00000085248,0,0
9530026F06Rik,ENSMUSG00000085447,0,0
Gm11588,ENSMUSG00000086408,0,0
Gm28449,ENSMUSG00000100965,0,0
Gm36943,ENSMUSG00000102168,0,0
Gm28094,ENSMUSG00000100381,0,0
4930587A21Rik,ENSMUSG00000086009,0,0
Pard3b,ENSMUSG00000052062,37,26
Gm37205,ENSMUSG00000103656,0,0
Gm38012,ENSMUSG00000104402,0,0
Gm38278,ENSMUSG00000104081,0,0
Pard3bos1,ENSMUSG00000085842,0,0
Gm38075,ENSMUSG00000103002,2,0
Gm29640,ENSMUSG00000100344,0,0
Gm29641,ENSMUSG00000101509,0,0
Pard3bos2,ENSMUSG00000085019,0,0
Gm38351,ENSMUSG00000102359,0,0
Pard3bos3,ENSMUSG00000085400,0,0
Gm29084,ENSMUSG00000100750,0,0
Gm11600,ENSMUSG00000081950,0,0
Gm11599,ENSMUSG00000084333,1,0
Nrp2,ENSMUSG00000025969,1257,1263
Gm29083,ENSMUSG00000100811,9,10
Gm37121,ENSMUSG00000103032,28,21
Gm4208,ENSMUSG00000100426,1,2
Ino80d,ENSMUSG00000040865,421,510
Gm24942,ENSMUSG00000088953,0,0
Rps13-ps7,ENSMUSG00000081617,0,0
Rps27-ps1,ENSMUSG00000081429,0,0
Ino80dos,ENSMUSG00000084799,10,31
Gm20342,ENSMUSG00000101599,90,142
Ndufs1,ENSMUSG00000025968,1181,1692
Eef1b2,ENSMUSG00000025967,2144,2872
Gm26457,ENSMUSG00000064612,0,0
Snora41,ENSMUSG00000064602,0,0
Cmklr2,ENSMUSG00000046856,6,9
Platr12,ENSMUSG00000086730,0,0
1700039I01Rik,ENSMUSG00000102536,0,0
Gm11608,ENSMUSG00000087561,0,0
Zdbf2,ENSMUSG00000027520,160,194
Gm11606,ENSMUSG00000083039,0,0
Gm11605,ENSMUSG00000081643,2,1
Adam23,ENSMUSG00000025964,827,1305
Gm22281,ENSMUSG00000087823,0,0
Dytn,ENSMUSG00000069085,0,0
Gm12748,ENSMUSG00000083066,0,0
Mdh1b,ENSMUSG00000025963,9,19
Fastkd2,ENSMUSG00000025962,168,246
4933402D24Rik,ENSMUSG00000025961,4,7
Gm13751,ENSMUSG00000080817,0,3
Gm13754,ENSMUSG00000082373,5,22
Gm13749,ENSMUSG00000044689,0,6
Klf7,ENSMUSG00000025959,1569,2095
Mir6899,ENSMUSG00000098487,0,0
Gm13748,ENSMUSG00000086836,0,0
Gm13750,ENSMUSG00000086721,0,1
Gm28981,ENSMUSG00000101895,0,0
Gm28980,ENSMUSG00000099658,0,0
Creb1,ENSMUSG00000025958,773,1085
Mettl21a,ENSMUSG00000025956,112,125
Gm28982,ENSMUSG00000101832,0,0
Gm29152,ENSMUSG00000100437,0,0
2810408I11Rik,ENSMUSG00000087213,9,24
Ccnyl1,ENSMUSG00000070871,104,155
Fzd5,ENSMUSG00000045005,16,13
Gm38058,ENSMUSG00000102140,8,2
Plekhm3,ENSMUSG00000051344,176,291
Rpl31-ps24,ENSMUSG00000097264,0,0
Rpl10a-ps1,ENSMUSG00000084416,20,34
Gm24788,ENSMUSG00000077471,0,0
Akr1cl,ENSMUSG00000025955,0,0
Gm8550,ENSMUSG00000090042,0,0
Cryge,ENSMUSG00000070870,0,0
Crygd,ENSMUSG00000067299,0,0
Crygc,ENSMUSG00000025952,0,0
Crygb,ENSMUSG00000073658,0,0
Gm7329,ENSMUSG00000100774,0,0
Cryga,ENSMUSG00000044429,2,13
Gm28845,ENSMUSG00000100846,0,0
D630023F18Rik,ENSMUSG00000044816,48,94
Idh1,ENSMUSG00000025950,474,605
Pikfyve,ENSMUSG00000025949,379,471
Pth2r,ENSMUSG00000025946,0,2
Gm28927,ENSMUSG00000100503,0,0
Gm28926,ENSMUSG00000100504,1,0
Gm28925,ENSMUSG00000099383,0,0
Gm28923,ENSMUSG00000100340,0,0
Gm28922,ENSMUSG00000100439,0,0
Gm28728,ENSMUSG00000099819,0,0
Gm5255,ENSMUSG00000082565,0,0
Gm8805,ENSMUSG00000082774,3,4
Crygf,ENSMUSG00000025945,0,0
Gm8809,ENSMUSG00000081623,0,0
Gm15659,ENSMUSG00000083242,0,0
Gm8812,ENSMUSG00000083289,0,0
Map2,ENSMUSG00000015222,8218,10207
Gm24729,ENSMUSG00000088850,0,0
Gm10558,ENSMUSG00000073656,0,0
Gm25411,ENSMUSG00000065694,3,1
Unc80,ENSMUSG00000055567,2873,3916
Gm37181,ENSMUSG00000103375,0,0
Rpe,ENSMUSG00000026005,158,203
Kansl1l,ENSMUSG00000026004,109,166
Gm37570,ENSMUSG00000102559,0,0
Gm38387,ENSMUSG00000102374,37,14
Gm38162,ENSMUSG00000102776,19,44
Gm15789,ENSMUSG00000082057,0,6
6820402A03Rik,ENSMUSG00000103706,12,8
Gm37285,ENSMUSG00000103756,0,0
Gm37755,ENSMUSG00000103382,0,8
Gm38218,ENSMUSG00000103553,0,0
Acadl,ENSMUSG00000026003,285,424
Gm15793,ENSMUSG00000082769,0,0
Gm27934,ENSMUSG00000089420,0,0
Gm25832,ENSMUSG00000077328,0,0
Myl1,ENSMUSG00000061816,0,3
Rpl31-ps14,ENSMUSG00000094191,2,0
Gm15826,ENSMUSG00000082212,0,0
Lancl1,ENSMUSG00000026000,1578,2312
Cps1,ENSMUSG00000025991,4,9
Gm15668,ENSMUSG00000086204,0,0
Gm26342,ENSMUSG00000077745,0,0
Kif22-ps,ENSMUSG00000082473,0,0
Gm15669,ENSMUSG00000085075,0,0
Gm37957,ENSMUSG00000104395,0,0
Gm15671,ENSMUSG00000087329,0,0
Erbb4,ENSMUSG00000062209,464,565
Gm37100,ENSMUSG00000102449,0,0
Gm15670,ENSMUSG00000083795,3,0
Gm25542,ENSMUSG00000080539,0,0
Gm19335,ENSMUSG00000103307,0,3
Gm37735,ENSMUSG00000104508,15,13
Gm37769,ENSMUSG00000103642,1,6
Gm37061,ENSMUSG00000103809,5,0
Gm16076,ENSMUSG00000087514,0,0
Gm8840,ENSMUSG00000084332,1,1
Pced1c-ps,ENSMUSG00000101387,0,0
Gm28497,ENSMUSG00000099804,0,0
Gm29113,ENSMUSG00000100354,0,0
Gm29114,ENSMUSG00000101156,0,0
Ikzf2,ENSMUSG00000025997,73,143
Gm29112,ENSMUSG00000100815,0,0
Gm28112,ENSMUSG00000099954,0,0
Gm37930,ENSMUSG00000103402,0,0
Spag16,ENSMUSG00000053153,2,10
Gm23879,ENSMUSG00000080524,0,0
Gm28580,ENSMUSG00000101730,3,0
Gm38272,ENSMUSG00000103052,0,0
Gm37456,ENSMUSG00000104287,0,0
Gm23422,ENSMUSG00000075952,0,0
Vwc2l,ENSMUSG00000045648,49,72
Bard1,ENSMUSG00000026196,6,5
Gm16236,ENSMUSG00000089965,0,0
Gm8870,ENSMUSG00000101551,0,0
Abca12,ENSMUSG00000050296,0,0
Gm6947,ENSMUSG00000101617,0,0
Atic,ENSMUSG00000026192,109,129
Fn1,ENSMUSG00000026193,156,202
Apol7d,ENSMUSG00000073652,0,0
Gm5829,ENSMUSG00000101834,1,2
Gm5256,ENSMUSG00000100319,2,2
Gm37217,ENSMUSG00000102689,0,0
Gm8883,ENSMUSG00000099707,0,0
Gm28818,ENSMUSG00000101211,0,0
4933417E11Rik,ENSMUSG00000101848,0,0
4930556G22Rik,ENSMUSG00000101764,0,0
Gm5528,ENSMUSG00000059483,0,1
Gm8885,ENSMUSG00000101496,0,0
Gm4319,ENSMUSG00000102123,0,1
Mreg,ENSMUSG00000039395,9,10
Pecr,ENSMUSG00000026189,20,53
Tmem169,ENSMUSG00000026188,162,256
Xrcc5,ENSMUSG00000026187,201,269
Marchf4,ENSMUSG00000039372,152,222
Gm15843,ENSMUSG00000085812,1,1
Smarcal1,ENSMUSG00000039354,218,244
Ankar,ENSMUSG00000039342,0,0
Rpl37a,ENSMUSG00000046330,3221,4611
Igfbp2,ENSMUSG00000039323,602,680
Igfbp5,ENSMUSG00000026185,766,996
1700027A15Rik,ENSMUSG00000101968,1,0
Tnp1,ENSMUSG00000026182,0,0
Gm38106,ENSMUSG00000102266,0,0
Gm29185,ENSMUSG00000101112,0,0
Gm29184,ENSMUSG00000100697,0,0
Pinc,ENSMUSG00000099877,0,0
D530049I02Rik,ENSMUSG00000101812,0,0
Gm9553,ENSMUSG00000100044,0,0
C530043A13Rik,ENSMUSG00000100444,0,0
Gm29186,ENSMUSG00000100429,0,0
6030407O03Rik,ENSMUSG00000100301,8,5
Gm29183,ENSMUSG00000101344,0,0
Mir6351,ENSMUSG00000098504,0,0
Tns1,ENSMUSG00000055322,276,381
Rufy4,ENSMUSG00000061815,2,0
Cxcr2,ENSMUSG00000026180,0,0
Cxcr1,ENSMUSG00000048480,0,0
Mir1928,ENSMUSG00000087820,0,0
Arpc2,ENSMUSG00000006304,2846,4050
Gpbar1,ENSMUSG00000064272,0,0
Aamp,ENSMUSG00000006299,906,1377
Gm28364,ENSMUSG00000101503,0,0
Pnkd,ENSMUSG00000026179,503,807
Gm37503,ENSMUSG00000103013,0,0
Tmbim1,ENSMUSG00000006301,218,263
Gm29358,ENSMUSG00000099931,6,5
Gm37931,ENSMUSG00000103403,4,17
Catip,ENSMUSG00000073650,3,32
Slc11a1,ENSMUSG00000026177,17,24
Ctdsp1,ENSMUSG00000026176,125,164
Mir26b,ENSMUSG00000065468,0,0
Vil1,ENSMUSG00000026175,2,1
Usp37,ENSMUSG00000033364,198,294
Gm37733,ENSMUSG00000103227,3,9
Cnot9,ENSMUSG00000026174,174,224
Plcd4,ENSMUSG00000026173,141,187
Zfp142,ENSMUSG00000026135,163,220
Bcs1l,ENSMUSG00000026172,183,283
Rnf25,ENSMUSG00000026171,35,59
Stk36,ENSMUSG00000033276,26,18
Ttll4,ENSMUSG00000033257,68,163
Cyp27a1,ENSMUSG00000026170,26,14
Prkag3,ENSMUSG00000006542,0,0
Wnt6,ENSMUSG00000033227,4,3
Gm29539,ENSMUSG00000099472,0,0
Wnt10a,ENSMUSG00000026167,122,122
Gm16582,ENSMUSG00000089964,0,0
Cdk5r2,ENSMUSG00000090071,3308,4368
Fev,ENSMUSG00000055197,0,0
Cryba2,ENSMUSG00000006546,3,3
Mir375,ENSMUSG00000065616,0,0
Cfap65,ENSMUSG00000047021,10,36
Gm15841,ENSMUSG00000089653,0,0
Ihh,ENSMUSG00000006538,0,0
Gm37744,ENSMUSG00000103145,0,0
Nhej1,ENSMUSG00000026162,14,26
Slc23a3,ENSMUSG00000026205,8,5
Cnppd1,ENSMUSG00000033159,272,376
Retreg2,ENSMUSG00000049339,1583,2376
Zfand2b,ENSMUSG00000026197,155,317
Abcb6,ENSMUSG00000026198,6,0
Gm29253,ENSMUSG00000099519,0,0
Atg9a,ENSMUSG00000033124,6,8
Ankzf1,ENSMUSG00000026199,100,212
Glb1l,ENSMUSG00000026200,2,10
Stk16,ENSMUSG00000026201,374,565
Tuba4a,ENSMUSG00000026202,6203,9161
A630095N17Rik,ENSMUSG00000096094,0,0
Dnajb2,ENSMUSG00000026203,711,1003
Ptprn,ENSMUSG00000026204,3532,5253
Gm28294,ENSMUSG00000101840,0,0
Resp18,ENSMUSG00000033061,835,1387
Gm28902,ENSMUSG00000100556,0,0
Dnpep,ENSMUSG00000026209,384,539
Des,ENSMUSG00000026208,10,17
Gm15179,ENSMUSG00000085653,0,0
Speg,ENSMUSG00000026207,980,1517
Gm15178,ENSMUSG00000086053,0,0
Gmppa,ENSMUSG00000033021,208,367
Asic4,ENSMUSG00000033007,73,91
Gm37264,ENSMUSG00000102605,7,0
Chpf,ENSMUSG00000032997,563,766
Obsl1,ENSMUSG00000026211,72,120
Tmem198,ENSMUSG00000051703,309,444
Inha,ENSMUSG00000032968,203,295
Gm15181,ENSMUSG00000082745,0,0
Stk11ip,ENSMUSG00000026213,188,242
Gm15183,ENSMUSG00000082059,0,0
Slc4a3,ENSMUSG00000006576,1343,2067
Gm15180,ENSMUSG00000083244,0,0
Gm15182,ENSMUSG00000082528,0,0
Gm5257,ENSMUSG00000082012,0,0
Gm29065,ENSMUSG00000099996,0,0
Gm29068,ENSMUSG00000101763,0,0
Gm29069,ENSMUSG00000100827,0,0
Gm17751,ENSMUSG00000100553,0,0
Mir6343,ENSMUSG00000098611,0,0
Gm816,ENSMUSG00000100534,0,0
Gm38265,ENSMUSG00000102904,0,0
Epha4,ENSMUSG00000026235,1146,1950
Mir6352,ENSMUSG00000099141,0,0
Gm28386,ENSMUSG00000101849,0,0
Gm28385,ENSMUSG00000101506,0,0
Gm26263,ENSMUSG00000065215,0,0
Gm28387,ENSMUSG00000102052,0,0
Pax3,ENSMUSG00000004872,0,0
Sgpp2,ENSMUSG00000032908,87,103
Gm28410,ENSMUSG00000099561,0,0
Gm37884,ENSMUSG00000102945,0,0
Farsb,ENSMUSG00000026245,556,757
Gm28995,ENSMUSG00000101798,0,0
4833412K13Rik,ENSMUSG00000104018,39,47
BC035947,ENSMUSG00000090486,4,2
Mogat1,ENSMUSG00000012187,0,4
5730419F03Rik,ENSMUSG00000099364,0,0
Gm29611,ENSMUSG00000100562,0,0
Acsl3,ENSMUSG00000032883,1412,1786
Utp14b,ENSMUSG00000079470,100,111
Gm6159,ENSMUSG00000099377,0,0
Gm29536,ENSMUSG00000099706,0,0
Kcne4,ENSMUSG00000047330,6,6
Gm29187,ENSMUSG00000101324,0,0
Gm5830,ENSMUSG00000072978,0,0
Scg2,ENSMUSG00000050711,1756,2236
Gm19027,ENSMUSG00000099562,0,0
Gm24160,ENSMUSG00000077782,0,0
Ap1s3,ENSMUSG00000054702,48,46
Gm37886,ENSMUSG00000102235,0,0
Wdfy1,ENSMUSG00000073643,151,246
Gm10555,ENSMUSG00000104497,0,0
Mrpl44,ENSMUSG00000026248,391,506
Serpine2,ENSMUSG00000026249,1379,2062
Gm5529,ENSMUSG00000067106,0,0
Gm28071,ENSMUSG00000100397,0,0
Gm28058,ENSMUSG00000099753,0,0
Gm38339,ENSMUSG00000102518,0,0
9830004L10Rik,ENSMUSG00000099552,0,0
Fam124b,ENSMUSG00000043230,0,1
2310015K22Rik,ENSMUSG00000101257,0,0
Gm37932,ENSMUSG00000103404,5,3
Cul3,ENSMUSG00000004364,945,1492
Gm37902,ENSMUSG00000103076,2,4
Gm37262,ENSMUSG00000103525,0,0
Gm29125,ENSMUSG00000101722,0,0
Gm6189,ENSMUSG00000090637,0,0
1700016L21Rik,ENSMUSG00000101483,0,0
Dock10,ENSMUSG00000038608,118,136
Gm37645,ENSMUSG00000103192,0,0
Gm38062,ENSMUSG00000104488,7,24
A630081D01Rik,ENSMUSG00000102721,6,18
Gm29124,ENSMUSG00000099949,0,0
Gm28066,ENSMUSG00000099918,0,0
Nyap2,ENSMUSG00000054976,204,336
Gm37210,ENSMUSG00000104029,0,0
Gm6198,ENSMUSG00000101986,0,0
Gm5530,ENSMUSG00000087008,0,0
